0,1,2,3
S.No.,Name,Operation Date (A.D.),Head Office
1,Nepal Bank Ltd.,1937/11/15,"Dharmapath, Kathmandu"
2,Rastriya Banijya Bank Ltd.,1966/01/23,"Singhadurbar Plaza, Kathmandu"
3,Agricultural Development Bank Ltd.**,1968/01/21,"Ramshahpath, Kathmandu"
4,Nabil Bank Ltd.,1984/07/12,"Beena Marg, Kathmandu"
5,Nepal Investment Bank Ltd.,1986/03/09,"Durbarmarg, Kathmandu"
6,Standard Chartered Bank Nepal Ltd.,1987/02/28,"Nayabaneshwor, Kathmandu"
7,Himalayan Bank Ltd.,1993/01/18,"Kamaladi, Kathmandu"
8,Nepal SBI Bank Ltd.,1993/07/07,"Kesharmahal, Kathmandu"
9,Nepal Bangladesh Bank Ltd.,1994/06/06,"Kamaladi, Kathmandu"
10,Everest Bank Ltd.,1994/10/18,"Lazimpat , Kathmandu"
11,Kumari Bank Ltd.,2001/04/03,"Durbarmarg, Kathmandu"
12,Laxmi Bank Ltd.,2002/04/03,"Hattisar, Kathmandu"
13,Citizens Bank International Ltd.,2007/04/20,"Kamaladi, Kathmandu"
14,Prime Commercial Bank Ltd.,2007/09/24,"Newroad, Kathmandu"
15,Sunrise Bank Ltd.,2007/10/12,"Gairidhara, Kathmandu"
16,Mega Bank Nepal Ltd.,2010/07/23,"Kantipath, Kathmandu"
17,Century Commercial Bank Ltd.,2011/03/10,"Putalisadak , Kathmandu"
18,Sanima Bank Ltd.,2012/02/15,"Nagpokhari, Kathmandu"
19,Machhapuchhre Bank Ltd.,2012/07/09*,"New Road, Pokhara, Kaski"
20,NIC Asia Bank Ltd.,2013/06/30*,"Thapathali, Kathmandu"
21,Global IME Bank Ltd.,2014/04/09*,"Panipokhari, Kathmandu"
22,NMB Bank Ltd.,2015/10/18*,"Babarmahal, Kathmandu"
23,Prabhu Bank Ltd.,2016/02/12*,"Babarmahal, Kathmandu"
24,Siddhartha Bank Ltd.,2016/07/21*,"Hattisar, Kathmandu"
25,Bank of Kathmandu Lumbini Ltd.,2016/07/14*,"Kamaladi, Kathmandu"
26,Civil Bank Ltd.,2016/10/17*,"Sundhara, Kathmandu"
27,Nepal Credit and Commerce Bank Ltd.,2017/01/01*,"Bagbazaar, Kathmandu"
28,Janata Bank Nepal Ltd.,2017/04/07*,"Thapathali, Kathmandu"
,"*Joint operation date after merger and/or acquisition. ** Started to operate as 'A' class Bank (from 2006/03) under BAFIA, 2006",,
